"ID","Project","ScriptName","login","password","TestDescription","ClientChannel","Locale","Currency","Brand","ShipEmail","ShipPhone","ShipCity","ShipCountryCode","ShipLine1","ShipLine2","ShipPostalCode","ShipState","ShipFirstName","ShipLastName","BillEmail","LoyaltyCardNumber","LoyaltyCardId","BillPhone","BillCity","BillCountryCode","BillLine1","BillLine2","BillPostalCode","BillState","BillFirstName","BillLastName","PromoCode","ShipmentType","shipping_option","CreditCard","CCType","ExpMonth","ExpYear","UseSVS","SVS","PIN","CVV","pay_type","Checkout","QtyIncrease","SqlQuery","Databases","DB_ENV","Endpoints","SVC_ENV"
"TFS45295","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\Checkout_with_DigitalWalletCard.rb","shahzebkhan@gamestop.com","khan321","Should checkout as an authenticated user using a credit card from digital wallet","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Accept","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Turner",,"ShipToAddress","One Day","6011186767363110","Discover","8","2019","false",,,"332","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46047","ISPU","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","T3sting!","Should checkout ISPU as an authenticated user","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Accept","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Turner",,"InStorePickUp","Email","6011186767363110","Discover","9","2014","false",,,"124","generate","true","0","Get_PreOrder_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46048","ISPU","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout ISPU as a guest user","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Accept","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Turner",,"InStorePickUp","Email","6011186767363110","Discover","8","2020","false",,,"112","generate","true","0","Get_PreOrder_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS49001","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","T3sting!","Should checkout creating a new user generate cc and save to digital wallet","GS_US","en-US","USD","GS",,"8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Accept","Turner",,,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Turner",,"ShipToAddress","Value","6011186767363110","Discover",,,"false",,,,"generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47732","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International NewZealand NZ","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Taupo","NZ","133 Mapara Rd","Return To Sender","3377",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Taupo","NZ","133 Mapara Rd",,"3377",,"Accept","Billing",,"ShipToAddress","International (Zone 4)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47734","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International Fiji FJ","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Nadi","FJ","Sagayam Road","Return To Sender","670 0221",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Nadi","FJ","Sagayam Road",,"670 0221",,"Accept","Billing",,"ShipToAddress","International (Zone 6)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47735","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International Algeria DZ","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Alger","DZ","Rue Mohamed Ali Bouchakour","Return To Sender","16200",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Alger","DZ","Rue Mohamed Ali Bouchakour",,"16200",,"Accept","Billing",,"ShipToAddress","International (Zone 6)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47736","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International Dominica DM","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Mero","DM","Mero Beach","Return To Sender","76038",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Mero","DM","Mero Beach",,"76038",,"Accept","Billing",,"ShipToAddress","International (Zone 5)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47737","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International Anguilla AI","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Anguilla","AI","Barnes Bay","P.O. Box 8028","2640",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Anguilla","AI","Barnes Bay","P.O. Box 8028","2640",,"Accept","Billing",,"ShipToAddress","International (Zone 5)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47738","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International Sweden SE","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Stockholm","SE","Mariatorget 3","Return To Sender","118 48",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Stockholm","SE","Mariatorget 3",,"118 48",,"Accept","Billing",,"ShipToAddress","International (Zone 4)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47739","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International Denmark DK","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Copenhagen","DK","Toldbodgade 24-28","Return To Sender","1253",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Copenhagen","DK","Toldbodgade 24-28",,"1253",,"Accept","Billing",,"ShipToAddress","International (Zone 3)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47740","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International Australia AU","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Sydney New South Wales","AU","488 George Street","Return To Sender","2000",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Sydney New South Wales","AU","488 George Street",,"2000",,"Accept","Billing",,"ShipToAddress","International (Zone 4)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47741","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International Greenland GL","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Nuuk","GL","Aqqusinersuaq 1","Return To Sender","76038",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Nuuk","GL","Aqqusinersuaq 1",,"76038",,"Accept","Billing",,"ShipToAddress","International (Zone 2)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47742","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International Germany GE","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Rhineland-Palatinate","GE","Kaiserstrasse 39","Return To Sender","17438",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Rhineland-Palatinate","GE","Kaiserstrasse 39",,"17438",,"Accept","Billing",,"ShipToAddress","International (Zone 6)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47743","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International UnitedKingdom GB","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Edinburgh","GB","1 princess st","Return To Sender","EH2 2EQ",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Edinburgh","GB","1 princess st",,"EH2 2EQ",,"Accept","Billing",,"ShipToAddress","International (Zone 1)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47744","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc same bill ship International Canada CA","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Toronto","CA","1218 Queen St","Return To Sender","M6J1J6","ON","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Toronto","CA","1218 Queen St",,"M6J1J6","ON","Accept","Billing",,"ShipToAddress","International (Zone 1)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47745","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International NewZealand NZ","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Taupo","NZ","133 Mapara Rd","Return To Sender","3377",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Taupo","NZ","133 Mapara Rd",,"3377",,"Accept","Billing",,"ShipToAddress","International (Zone 4)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47746","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International Fiji FJ","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Nadi","FJ","Sagayam Road","Return To Sender","670 0221",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Nadi","FJ","Sagayam Road",,"670 0221",,"Accept","Billing",,"ShipToAddress","International (Zone 6)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47747","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International Algeria DZ","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Alger","DZ","Rue Mohamed Ali Bouchakour","Return To Sender","16200",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Alger","DZ","Rue Mohamed Ali Bouchakour",,"16200",,"Accept","Billing",,"ShipToAddress","International (Zone 6)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47748","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International Dominica DM","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Mero","DM","Mero Beach","Return To Sender","76038",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Mero","DM","Mero Beach",,"76038",,"Accept","Billing",,"ShipToAddress","International (Zone 5)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47749","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International Anguilla AI","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Anguilla","AI","Barnes Bay","P.O. Box 8028","2640",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Anguilla","AI","Barnes Bay","P.O. Box 8028","2640",,"Accept","Billing",,"ShipToAddress","International (Zone 5)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47750","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International Sweden SE","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Stockholm","SE","Mariatorget 3","Return To Sender","118 48",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Stockholm","SE","Mariatorget 3",,"118 48",,"Accept","Billing",,"ShipToAddress","International (Zone 4)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47751","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International Denmark DK","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Copenhagen","DK","Toldbodgade 24-28","Return To Sender","1253",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Copenhagen","DK","Toldbodgade 24-28",,"1253",,"Accept","Billing",,"ShipToAddress","International (Zone 3)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47752","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International Australia AU","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Sydney New South Wales","AU","488 George Street","Return To Sender","2000",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Sydney New South Wales","AU","488 George Street",,"2000",,"Accept","Billing",,"ShipToAddress","International (Zone 4)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47753","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International Greenland GL","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Nuuk","GL","Aqqusinersuaq 1","Return To Sender","76038",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Nuuk","GL","Aqqusinersuaq 1",,"76038",,"Accept","Billing",,"ShipToAddress","International (Zone 2)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47754","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International Germany GE","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Rhineland-Palatinate","GE","Kaiserstrasse 39","Return To Sender","17438",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Rhineland-Palatinate","GE","Kaiserstrasse 39",,"17438",,"Accept","Billing",,"ShipToAddress","International (Zone 6)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47755","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International UnitedKingdom GB","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Edinburgh","GB","1 princess st","Return To Sender","EH2 2EQ",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Edinburgh","GB","1 princess st",,"EH2 2EQ",,"Accept","Billing",,"ShipToAddress","International (Zone 1)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47756","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc same bill ship International Canada CA","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Toronto","CA","1218 Queen St","Return To Sender","M6J1J6","ON","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Toronto","CA","1218 Queen St",,"M6J1J6","ON","Accept","Billing",,"ShipToAddress","International (Zone 1)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS49155","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc different bill ship International Canada CA","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Toronto","CA","1218 Queen St","Return To Sender","M6J1J6","ON","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Billing",,"ShipToAddress","International (Zone 1)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS49156","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","generate","Should checkout authenticated user with cc different bill ship International UnitedKingdom GB","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Edinburgh","GB","1 princess st","Return To Sender","EH2 2EQ",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","irving","US","5615 High Point Dr",,"75038","TX","Accept","Billing",,"ShipToAddress","International (Zone 1)","6011186767363110","Discover","9","2015","false",,,"6581","generate","true","0","Get_Products_WithOutShipRestrictions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS45915","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical Product Purchase  using Valid CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"ShipToAddress","Two Day","6011186767363110","Discover","9","2020","false",,,"515","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46030","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Digital Order purchase using Valid CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"Digital","Digital","4111111111111110","Visa","9","2020","false",,,"615","generate","true","0","Get_DLC_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46039","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Preorder Purchase Using CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Billing",,"InStorePickUp","InStorePickup","6011186767363110","Discover","9","2020","false",,,"332","generate","true","0","Get_PreOrder_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46040","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical and Digital Order purchase using Valid CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Billing",,"Digital","Digital","4111111111111110","Visa","9","2020","false",,,"615","generate","true","0","Physical_Digital.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46056","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical and PreOrder purchase using Valid CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Billing",,"Digital","Digital","4111111111111110","Visa","9","2020","false",,,"615","generate","true","0","PreOrder_Physical.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46058","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Preorder releasing on different dates Purchase Using CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Billing",,"InStorePickUp","InStorePickup","6011186767363110","Discover","9","2020","false",,,"332","generate","true","0","Get_PreOrder_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46062","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Digital and PreOrder purchase using Valid CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Billing",,"Digital","Digital","4111111111111110","Visa","9","2020","false",,,"615","generate","true","0","PreOrder_Digital.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46064","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Preorder DLC purchase using Valid CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"Digital","Digital","4111111111111110","Visa","9","2020","false",,,"124","generate","true","0","Get_DLC_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46082","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical Product Purchase as Employee Order using Valid CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner","EMP2LKNC53","ShipToAddress","Value","6011186767363110","Discover","9","2020","false",,,"112","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46086","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical Order purchase as International Order using Valid CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Albany","AU","T21 Albany Plaza",,"6330","WA","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177227093","Albany","AU","T21 Albany Plaza",,"6330","WA","Accept","Billing",,"ShipToAddress","International (Zone 4)","4111111111111111","Visa","9","2020","false",,,"515","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS46096","Accertify","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Checkout AuthAndFraud Physical Product Purchase for BillShip Mismatch review Using Valid CC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Review","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Review","Turner",,"ShipToAddress","One Day","6011186767363110","Discover","9","2020","false",,,"615","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
