"id","product","functional_area","entry","exit","user_role","test_level","script_name","file_name","test_description","login","password","powerup_number","svs","pin","cc_type","cc_number","cc_month","cc_year","cvv","shipping_option","ship_first_name","ship_last_name","ship_addr1","ship_addr2","ship_city","ship_state","ship_zip","ship_country","ship_email","ship_phone","load_ship_addr_from_profile","bill_first_name","bill_last_name","bill_addr1","bill_addr2","bill_city","bill_state","bill_zip","bill_country","bill_email","bill_phone","load_bill_addr_from_profile","hops_zip","hops_phone","submit_order_flag","use_paypal_at_cart","use_paypal_at_payment","power_up_rewards_number","promo_code_number","add_free_gift","gift_msg","add_digital_wallet","pay_from_digital_wallet","billing_address_same_as_shipping","sign_up_weekly_ads","renewal_type","renew_pur","GC_TYPE","GC_AMNT","GC_QTY","do_linkshare","do_ef","do_ci","do_optimizely","do_adroll","do_google_analytics","do_merge_cart","do_ispu","do_upsell","do_change_payment","is_under_age","validate_certona_cart","validate_cart_badge","subscribe","unsubscribe","SqlQuery","Databases","DB_ENV","Endpoints","SVC_ENV","Property","PROP_URL"
"TFS22724","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Handling Options Authenticated International Canada CA","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","2021 BRUNSWICK ST",,"HALIFAX","Nova Scotia ","B3K 2Y5","Canada","auto_generic_qa2@gamestop.com","+15551234567","TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22723","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Handling Options Authenticated Domestic Address FPO","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","USS Cochrane (DDG-21)",,"FPO","ARMED FORCES PACIFIC","96543-1234","United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22722","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Handling Options Authenticated Domestic Address APO AA","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","PSC 802 BOX 2625",,"APO","ARMED FORCES Americas","96522 -1215","United States of America","auto_generic_qa2@gamestop.com",5555553333,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22721","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Handling Options Authenticated Domestic Address APO AP","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","UNIT 2050 BOX 490",,"APO","ARMED FORCES PACIFIC","96522-1215","United States of America","auto_generic_qa2@gamestop.com",5555553333,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22720","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Handling Options Authenticated Domestic Address APO AE","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","PSC 1234, Box 12345",,"APO","ARMED FORCES Europe","09204-1234","United States of America","auto_generic_qa2@gamestop.com",2147550657,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22719","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Handling Options Authenticated Domestic Address Continental 48 States","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22718","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Handling Options Authenticated Domestic Address Puerto Rico","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","Apartado 9024184"," ","San Juan","Puerto Rico","00902-4184","United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22717","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Handling Options Authenticated Domestic Address Hawaii","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","1120 Nehoa Street",," Honolulu","Hawaii",96822,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22714","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Login and Attempt to Add the Same Digital Product Multiple Times","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Get_DLC_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22713","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Login and Add Multiple Digital Products","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Get_DLC_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22712","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Login and Add Available New and Digital Product","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Physical_Digital.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22711","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Login and Add Available New and PreRelease Product","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","PreOrder_Physical.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22708","Checkout","Checkout",,,"NU","Order Entry","new_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\new_user_checkout_spec.rb","Fulfillment Cart Create Account and Add Available New Product Add Recommended Product from Cart",,,3876234510014,,,"American Express",343434343434343,"12",2015,4512,"Standard","Accept","Tester","5615 High Point Dr",,"Irving","Texas",75038,"United States of America","auto_generic_qa@gamestop.com",9728916038,"TRUE","Accept","Tester","5615 High Point Dr",,"Irving","Texas",75038,"United States of America","auto_generic_qa2@gamestop.com",9728916078,"FALSE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22706","Checkout","Checkout",,,"NU","Order Entry","new_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\new_user_checkout_spec.rb","Fulfillment Cart Create Account and Add Available New Product Apply Free Tier PowerUp Rewards Loyalty Number",,,3876234510014,,,"American Express",343434343434343,"12",2015,4512,"Standard","Accept","Tester","5615 High Point Dr",,"Irving","Texas",75038,"United States of America","auto_generic_qa@gamestop.com",9728916038,"TRUE","Accept","Tester","5615 High Point Dr",,"Irving","Texas",75038,"United States of America","auto_generic_qa2@gamestop.com",9728916078,"FALSE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22697","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Login and Add Available New Product Apply Pro Tier PowerUp Rewards Loyalty Number","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22684","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Cart Login and Add Available New Product","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22682","Checkout","Checkout",,,"GU","Order Entry","guest_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_spec.rb","Fulfillment Age Gate I AM UNDER 17 YEARS OF AGE Selection Removes Mature Products From Cart",,,,,,"Visa","4111111111111111","09",2014,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"True","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22681","Checkout","Checkout",,,"GU","Order Entry","guest_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_spec.rb","Fulfillment Age Gate I AM 17 YEARS OF AGE OR OLDER Selection Persists per Cart",,,,,,"Visa","4111111111111111","09",2014,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"True","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22680","Checkout","Checkout",,,"GU","Order Entry","guest_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_spec.rb","Fulfillment Age Gate ESRB Rating Invokes Age Gate",,,,,,"Visa","4111111111111111","09",2014,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"True","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22675","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Checkout Authenticated Update Billing Address Domestic Address International","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22672","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Checkout Authenticated Update Billing Address Domestic Address Continental 48 States","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22665","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Checkout Authenticated Update Shipping Address Domestic Address Continental 48 States","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22663","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Checkout Authenticated Existing Billing Address APO AA","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","PSC 802 BOX 2625",,"APO","ARMED FORCES Americas","96522 -1215","United States of America","auto_generic_qa2@gamestop.com",5555553333,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22660","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Checkout Authenticated Existing Billing Address Domestic Address International","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","Apartado 9024184"," ","San Juan","Puerto Rico","00902-4184","United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22656","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Checkout Authenticated Existing Billing Address Domestic Address Continental 48 States","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS22652","Checkout","Checkout",,,"AU","Order Entry","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Fulfillment Checkout Authenticated New Billing Address APO AE","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","PSC 1234, Box 12345",,"APO","ARMED FORCES Europe","09204-1234","United States of America","auto_generic_qa2@gamestop.com",2147550657,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
