ID,Project,Focus,ScriptName,TestDescription,login,password,devices,device_name,filter,search_text,sku,return_product_num,esrb_rating,on_hand_quantity,condition,availability,is_available,is_searchable,product_limit,excluded_skus,has_release_date,is_online_only_price,is_online_only,is_backorderable,backorder_limit,is_preorderable,preorder_limit,age_check_month,age_check_year,add_to_cart,cc_type,cc_number,exp_month,exp_year,cvv,svs_number,svs_pin,first_name,last_name,shipping_line1,shipping_line2,shipping_city,shipping_county,shipping_state,shipping_zip,shipping_country,shipping_phone,shipping_email,billing_line1,billing_line2,billing_city,billing_county,billing_state,billing_zip,billing_country,billing_phone,billing_email,Endpoints,SVC_ENV,Property,PROP_URL,SqlQuery,Databases,DB_ENV,browser,submit_order,billing_address_same_as_shipping,change_existing_address,add_product_qty,use_paypal_at_cart,use_paypal_at_payment,GC_TYPE,GC_AMNT,GC_QTY,GC_OTHER_AMNT
checkout43,MGS,Paypal,%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_auth_user_checkout_spec.rb  --browser chrome,MGS Use Paypal On Payment And Checkout Physical Product as AuthUser,gsui_20140606_140830_184@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 6,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,TRUE,,,,
checkout44,MGS,Paypal,%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_auth_user_checkout_spec.rb  --browser chrome,MGS Use Paypal On Payment And Checkout Digital Product as AuthUser,gsui_20140606_140650_264@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 6,,,,1,"EC,E,E10,T,M,RP,None",1,Digital,"A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,TRUE,,,,
checkout45,MGS,Paypal,%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_spec.rb   --browser chrome,MGS Use Paypal On Cart And Checkout Physical Product as Guest,,,devices.csv,Samsung Galaxy Note 2,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,TRUE,FALSE,,,,
checkout46,MGS,Paypal,%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_spec.rb   --browser chrome,MGS Use Paypal On Cart And Checkout Digital Product as Guest,,,devices.csv,Apple iPhone 5,,,,1,"EC,E,E10,T,M,RP,None",1,Digital,"A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,TRUE,FALSE,,,,
checkout47,MGS,Paypal,%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_spec.rb   --browser chrome,MGS Use Paypal On Payment And Checkout Physical Product as Guest,,,devices.csv,Apple iPhone 6,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,TRUE,,,,
checkout48,MGS,Paypal,%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_spec.rb   --browser chrome,MGS Use Paypal On Payment And Checkout Digital Product as Guest,,,devices.csv,Apple iPhone 6,,,,1,"EC,E,E10,T,M,RP,None",1,Digital,"A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,TRUE,,,,
header001,MGS,Browse,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_headers_spec.rb   --browser chrome,Recommendations Tablet Headers Validation,mgs_frame01@gs.com,T3sting1,devices.csv,Apple iPad 3 / 4,,The Wind Walker,20497,1,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA5_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,,,,,,,,,,
header002,MGS,Browse,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_headers_spec.rb   --browser chrome,Recommendations Tablet Headers Validation,,,devices.csv,Apple iPad 3 / 4,,The Wind Walker,20497,1,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA5_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,,,,,,,,,,
header003,MGS,Browse,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_headers_spec.rb   --browser chrome,Recommendations Phone Headers Validation,mgs_frame01@gs.com,T3sting1,devices.csv,Apple iPhone 6,,The Wind Walker,20497,1,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA5_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,,,,,,,,,,
header004,MGS,Browse,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_headers_spec.rb   --browser chrome,Recommendations Phone Headers Validation,,,devices.csv,Apple iPhone 6,,The Wind Walker,20497,1,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA5_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,,,,,,,,,,
header005,MGS,Browse,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_headers_spec.rb   --browser chrome,Dummy for error testing,,,devices.csv,Motorola Droid Razr HD,,The Wind Walker,20497,1,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA5_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,,,,,,,,,,
TFS19319A,MGS,Browse,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_cart_display_spec.rb   --browser chrome,Recommendations Phone Cart Display Validation,,,devices.csv,Apple iPad 3 / 4,,Disney,20497,1,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA5_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,,,,,,,,,,
TFS19319B,MGS,Browse,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_cart_display_spec.rb   --browser chrome,Recommendations Phone Cart Display Validation,,,devices.csv,Apple iPhone 6,,Disney,20497,1,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA5_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,,,,,,,,,,
Age001,MGS,Browse,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_age_gate_spec.rb   --browser chrome,Recommendations Tablet Headers Validation,gsui_20140606_140724_737@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPad 3 / 4,,mortal,20497,1,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA5_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,,,,,,,,,,
Age002,MGS,Browse,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_age_gate_spec.rb   --browser chrome,Recommendations Tablet Headers Validation,,,devices.csv,Apple iPad 3 / 4,,mortal,20497,1,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA5_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,,,,,,,,,,
Age003,MGS,Browse,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_age_gate_spec.rb   --browser chrome,Recommendations Phone Headers Validation,gsui_20140606_140724_737@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 6,,mortal,20497,1,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA5_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,,,,,,,,,,
Age004,MGS,Browse,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_age_gate_spec.rb   --browser chrome,Recommendations Phone Headers Validation,,,devices.csv,Apple iPhone 6,,mortal,20497,1,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA5_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,,,,,,,,,,
