"ID","Project","FunctionalArea","Role","Focus","ScriptName","TestDescription","login","password","sku","powerup_number","load_ship_addr_from_profile","load_bill_addr_from_profile","svs","pin","cc_type","cc_number","cc_month","cc_year","cvv","shipping_option","ship_first_name","ship_last_name","ship_addr1","ship_addr2","ship_city","ship_county","ship_state","ship_zip","ship_country","ship_email","confirm_email","ship_phone","bill_first_name","bill_last_name","bill_addr1","bill_addr2","bill_city","bill_county","bill_state","bill_zip","bill_country","bill_email","bill_phone","hops_zip","hops_phone","submit_order_flag","use_paypal_at_cart","use_paypal_at_payment","promo_code_number","discount_type","add_free_gift","gift_msg","add_digital_wallet","pay_from_digital_wallet","billing_address_same_as_shipping","sign_up_weekly_ads","renewal_type","renew_pur","GC_TYPE","GC_AMNT","GC_QTY","GC_OTHER_AMNT","do_linkshare","do_ef","do_ci","do_optimizely","do_adroll","do_google_analytics","do_merge_cart","do_ispu","do_upsell","do_change_payment","is_under_age","validate_certona_cart","validate_cart_badge","subscribe","unsubscribe","SqlQuery","Databases","DB_ENV","Endpoints","SVC_ENV","Property","PROP_URL","env","browser"
"TFS95380","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '95380-GS.com-Desktop-StorePages-UI-Back arrow on store details directs to previous search results City' --browser chrome –or","Should verify previous search result City",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS95384","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '95384-GS.com-Desktop-StorePages-UI-Back arrow on store details directs to previous search results State' --browser chrome –or","Should verify previous search result State",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Oregon","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS95895","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '95895-GS.com-Desktop-StorePages-Verify that URL does not change after search' --browser chrome –or","Should verify that URL does not change after search in Store Pages",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS95897","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '95897-GS.com-Desktop-StoreLocator-Verify that URL does not change after search' --browser chrome –or","Should verify that URL does not change after search in Store Locator",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS95935","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '95935-GS.com : Store Pages: Store Locator Lock down routing for Store Pages' --browser chrome –or","Should lock down routing for Store Locator",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS95936","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '95936-GS.com : Store Detail page : Store Locator Lock down routing for Store Pages' --browser chrome –or","Should lock down routing for Store Detail Page",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS95989","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '95989-GS.com-Desktop-StorePages-Verify search URL does not change after special character is inserted in search bar' --browser chrome –or","Should verify search URL does not change after special character is inserted in search bar in Store Detail",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS95990","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '95990-GS.com-Desktop-StoreLocator-Verify that URL does not change when special character is inserted in search bar' --browser chrome –or","Should verify search URL does not change after special character is inserted in search bar in Store Locator",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS95992","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '95992-GS.com-Desktop-StorePages-Verify that title tag is updated in head BuyMyTronics' --browser chrome –or","Should verify that title tag is updated in head BuyMyTronics Store Detail",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS96001","Checkout","Checkout","GU","HOPS","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\store_locator_guest_checkout_HOPS_spec.rb","Verify that a guest user Set as home store link cookie will be saved PUAS product verified withe selected home store",,,,3876234510014,"FALSE","FALSE",,,"Visa","4111111111111111","09",2016,121,"Pick Up At Store","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","67226","United States of America","robertsantos@gamestop.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE",,"FALSE","FALSE","TRUE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product_hops.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS96024","Checkout","Checkout","GU","HOPS","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\store_locator_guest_checkout_HOPS_spec.rb","Verify that a guest user NOT Set as home store link cookie will be saved PUAS product verified withe selected home store",,,,3876234510014,"FALSE","FALSE",,,"Visa","4111111111111111","09",2016,121,"Pick Up At Store","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","67226","United States of America","robertsantos@gamestop.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE",,"FALSE","FALSE","TRUE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","get_single_product_hops.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS96043","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '96043-GS.com: Store Detail Page: Verify Set As HomeStore Functionality' --browser chrome –or","Should verify Store Detail Page Set As HomeStore Functionality",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS96993","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '96993 GS Desktop-SEO Meta tag is removed from page code Trade Center' ","Should Verify SEO Meta tag is removed from page code Trade Center",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA3_GS","QA","Chrome"
"TFS96994","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '96994 GS Desktop-SEO Meta tag is removed from page code Store Locator'","Should Verify SEO Meta tag is removed from page code Store Locator",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA3_GS","QA","Chrome"
"TFS96995","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '96995 GS Desktop-SEO Meta tag is removed from page code Store Detail page'","Should Verify SEO Meta tag is removed from page code Store Detail Page",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA3_GS","QA","Chrome"
"TFS96996","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '96996 GS Desktop-SEO Meta tag is removed from page code Credit Application'","GS Desktop-SEO Meta tag is removed from page code Credit Application",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA3_GS","QA","Chrome"
"TFS96988","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '96988 GS Desktop StorePageDetail-Verify the Added alternate Tags on Desktop'","GS Desktop StorePageDetail-Verify the Added alternate Tags on Desktop",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA3_GS","QA","Chrome"
"TFS96991","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '96991 GS Desktop StoreLocator-Verify the Added alternate Tags on Desktop' ","GS Desktop StoreLocator-Verify the Added alternate Tags on Desktop",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA3_GS","QA","Chrome"
"TFS97159","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '97159 GS Desktop StoreLocator-Span tag is replaced with H1 tag'","GS Desktop StoreLocator-Span tag is replaced with H1 tag",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA3_GS","QA","Chrome"
"TFS97171","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb -e '97171 GS Desktop StoreDetailPage-SEO Verify the Updated Meta Description'","GS Desktop StoreDetailPage-SEO Verify the Updated Meta Description",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Euless",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA3_GS","QA","Chrome"
"TFS98297","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb ","Should verify that Upper case state TX should work as search criteria",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","TX","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA3_GS","QA","Chrome"
"TFS98344","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb ","Should verify that Upper case state TX should work as search criteria",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","TX","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA3_GS","QA","Chrome"
"TFS98350","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb ","Should verify that Upper case state TX should work as search criteria",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","TX","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA3_GS","QA","Chrome"
"TFS98359","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb ","Should verify that Upper case state TX should work as search criteria",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","TX","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","MQA_GS","QA","Chrome"
"TFS98366","Checkout","Checkout","AU","Store","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_store_page_spec.rb ","Should verify that Upper case state TX should work as search criteria",,,,3976748419049,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","TX","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140620_430@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","TRUE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",,"databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","MQA_GS","QA","Chrome"
