"ID","Project","ScriptName","TestDescription","login","password","valid_pur_svs_cc","pur","promo_code","continue_checkout","cc_type","cc_number","exp_month","exp_year","cvv","svs_number","svs_pin","first_name","last_name","shipping_line1","shipping_line2","shipping_city","shipping_state","shipping_zip","shipping_country","shipping_phone","shipping_email","billing_line1","billing_line2","billing_city","billing_state","billing_zip","billing_country","billing_phone","billing_email","Endpoints","SVC_ENV","Property","PROP_URL","SqlQuery","Databases","DB_ENV","submit_order","billing_address_same_as_shipping","change_existing_address","do_google_analytics","GC_TYPE","GC_AMNT","GC_QTY","GC_OTHER_AMNT","use_paypal_at_cart","use_paypal_at_payment","do_pixel_validate"
"TFS97027","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97027 GSM StoreLocator-Endeca cartridges Special Offers and Events are available'","GSM StoreLocator-Endeca cartridges Special Offers and Events are available",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97145","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97145 GSM StoreLocator-Verify the updated meta description tag'","GSM StoreLocator-Verify the updated meta description tag",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97146","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97146 GSM StoreDetailPage-Verify the updated meta description tag'","GSM StoreDetailPage-Verify the updated meta description tag",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97151","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97151 GSM StoreDetailPage-Verify meta tag keyword is removed from header'","GSM StoreDetailPage-Verify meta tag keyword is removed from header",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97154","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97154 GSM StoreLocator-Verify meta tag keyword is removed from header'","GSM StoreLocator-Verify meta tag keyword is removed from header",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97212","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97212 GSM StoreLocator-Verify the updated meta description tag with special characters'","GSM StoreLocator-Verify the updated meta description tag with special characters",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97213","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97213 GSM StoreDetailPage-Verify the updated meta description tag with special characters'","GSM StoreDetailPage-Verify the updated meta description tag with special characters",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97008","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97008 GSM StoreDetailPage-There are no spaces contained within the Title Tag'","GSM StoreDetailPage-There are no spaces contained within the Title Tag",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97038","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97038 GSM StoreLocator-URLs Title Tag is updated'","GSM StoreLocator-URLs Title Tag is updated",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97039","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97039 GSM StoreDetailPage-URLs Title Tag is updated'","GSM StoreDetailPage-URLs Title Tag is updated",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97161","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97161 GSM StoreLocator-Verify the updated H1 Tag'","GSM StoreLocator-Verify the updated H1 Tag",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97162","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97162 GSM StoreDetailPage-Verify the updated H1 Tag'","GSM StoreDetailPage-Verify the updated H1 Tag",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97150","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97150 GSM StoreLocator-Canonical tag is added to head'","GSM StoreLocator-Canonical tag is added to head",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97152","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97152 GSM StoreDetailPage-Canonical tag is added to head'","GSM StoreDetailPage-Canonical tag is added to head",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97153","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97153 GSM StoreLocator-URL should be in all lowercase'","GSM StoreLocator-URL should be in all lowercase",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97156","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97156 GSM StoreDetailPage-URL should be in all lowercase'","GSM StoreDetailPage-URL should be in all lowercase",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97198","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97198 GSM StoreDetailPage-Verifying the Shema Mark up for Opening hrs Address Phone no and Name'","GSM StoreDetailPage-Verifying the Shema Mark up for Opening hrs Address Phone no and Name",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS96992","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '96992 GSM StoreDetailPage-Verify the  updated the SEO friendly URL'","GSM StoreDetailPage-Verify the  updated the SEO friendly URL",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98112","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98112 GSM StoreDetailPage-Verify that the Brand wraps after store title'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98113","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98113 GSM StoreDetailPage-Verify that User is able to click the Location Store Address link'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98114","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98114 GSM StoreDetailPage-Verify that User is able to click the Phone no link'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98115","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98115 GSM StoreDetailPage-Verify that User is able to see a map of store location'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98117","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98117 GSM StoreDetailPage-Verify that H1 header only shows store name and brand name'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98122","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98122 GSM StoreDetailPage-Verify toggle switch for home store'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98124","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98124 GSM StoreDetailPage-Verify text change when home store is selected'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98126","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98126 GSM StoreDetailPage-Verify that the existing store details cartridge'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98304","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98304 m.GS.com-Mobile-StoreLocator-There is a map-list toggle on Store Locator'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98305","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98305 m.GS.com-Mobile-StoreLocator-Map is displayed when map is selected'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98307","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98307 m.GS.com-Mobile-StoreLocator-Locations list displayed when List is selected'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98309","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98309 m.GS.com-Mobile-StoreLocator-Toggle switch displays on full site mobile view'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS98342","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '98342 m.GS.com-Mobile-StoreLocator-Brand name wraps on second line below Store Name'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS99218","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '99218 GS-Mobile-Verify the mobile redirect on Search Results Page'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS99219","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '99219 GS Mobile Search Results Redirect from Link'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS99221","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '99221 GS Mobile Verify Collection Page Redirect on Mobile'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS99222","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '99222 GS-Mobile-Verify No Redirect on Collection Pages'","GSM StoreDetailPage-Verify that the Brand wraps after store title",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS100750","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb ","Should validate GSM visit pixel script on homepage",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100751","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb","Should validate GSM visit pixel script on product detail page",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100752","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb","Should validate GSM visit pixel script on search result page",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
"TFS100755","Visit Pixel","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_visit_pixel_spec.rb","Should validate GSM visit pixel script on guided search page",,,"FALSE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA3_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE","TRUE"
